hlgA:1:BA000018.3	0	0	.	.	Original name was hlgA:1:BA000018.3
eae:10:AY696839	0	0	.	.	Original name was eae:10:AY696839
eae:11:AJ705052	0	0	.	.	Original name was eae:11:AJ705052
eae:12:AB647369	0	0	.	.	Original name was eae:12:AB647369
eae:13:AB647607	0	0	.	.	Original name was eae:13:AB647607
eae:14:FJ609811	0	0	.	.	Original name was eae:14:FJ609811
eae:15:FM872421	0	0	.	.	Original name was eae:15:FM872421
eae:16:AJ876652	0	0	.	.	Original name was eae:16:AJ876652
eae:17:AB647460	0	0	.	.	Original name was eae:17:AB647460
eae:18:AJ705051	0	0	.	.	Original name was eae:18:AJ705051
eae:19:DQ523610	0	0	.	.	Original name was eae:19:DQ523610
eae:20:AF022236	0	0	.	.	Original name was eae:20:AF022236
eae:21:FM180568	0	0	.	.	Original name was eae:21:FM180568
eae:22:AB647391	0	0	.	.	Original name was eae:22:AB647391
eae:23:FJ609822	0	0	.	.	Original name was eae:23:FJ609822
eae:24:AB647569	0	0	.	.	Original name was eae:24:AB647569
eae:25:AJ705050	0	0	.	.	Original name was eae:25:AJ705050
eae:26:AJ876651	0	0	.	.	Original name was eae:26:AJ876651
eae:27:AB647610	0	0	.	.	Original name was eae:27:AB647610
eae:28:GU944692	0	0	.	.	Original name was eae:28:GU944692
eae:29:AF530555	0	0	.	.	Original name was eae:29:AF530555
eae:30:AJ271407	0	0	.	.	Original name was eae:30:AJ271407
eae:31:AJ744865	0	0	.	.	Original name was eae:31:AJ744865
eae:32:AF449417	0	0	.	.	Original name was eae:32:AF449417
eae:33:FJ609810	0	0	.	.	Original name was eae:33:FJ609810
eae:34:FJ609831	0	0	.	.	Original name was eae:34:FJ609831
eae:35:AB647440	0	0	.	.	Original name was eae:35:AB647440
eae:36:AJ876649	0	0	.	.	Original name was eae:36:AJ876649
eae:37:AB647555	0	0	.	.	Original name was eae:37:AB647555
eae:38:AB647368	0	0	.	.	Original name was eae:38:AB647368
eae:39:FJ609833	0	0	.	.	Original name was eae:39:FJ609833
eae:40:AB647573	0	0	.	.	Original name was eae:40:AB647573
eae:41:AF530554	0	0	.	.	Original name was eae:41:AF530554
eae:42:AF071034	0	0	.	.	Original name was eae:42:AF071034
eae:43:FM872418	0	0	.	.	Original name was eae:43:FM872418
eae:44:EF204930	0	0	.	.	Original name was eae:44:EF204930
eae:45:ECU59503	0	0	.	.	Original name was eae:45:ECU59503
eatA:1:CP000799	0	0	.	.	Original name was eatA:1:CP000799
eatA:2:CR942285	0	0	.	.	Original name was eatA:2:CR942285
eatA:3:AY163491	0	0	.	.	Original name was eatA:3:AY163491
efa1:1:AY840983	0	0	.	.	Original name was efa1:1:AY840983
efa1:2:AJ133705	0	0	.	.	Original name was efa1:2:AJ133705
efa1:3:FM180568	0	0	.	.	Original name was efa1:3:FM180568
efa1:4:AP010960	0	0	.	.	Original name was efa1:4:AP010960
efa1:5:AF159462	0	0	.	.	Original name was efa1:5:AF159462
efa1:6:AJ459584	0	0	.	.	Original name was efa1:6:AJ459584
efa1:7:AP010958	0	0	.	.	Original name was efa1:7:AP010958
efa1:8:CP001846	0	0	.	.	Original name was efa1:8:CP001846
efa1:9:AF453441	0	0	.	.	Original name was efa1:9:AF453441
efa1:10:AJ303141	0	0	.	.	Original name was efa1:10:AJ303141
efa1:11:AJ277443	0	0	.	.	Original name was efa1:11:AJ277443
epeA:1:AY258503	0	0	.	.	Original name was epeA:1:AY258503
espA:1:AJ225016	0	0	.	.	Original name was espA:1:AJ225016
espA:2:AJ633129	0	0	.	.	Original name was espA:2:AJ633129
espA:3:AF311901	0	0	.	.	Original name was espA:3:AF311901
espA:4:EU871628	0	0	.	.	Original name was espA:4:EU871628
espA:5:FN543502	0	0	.	.	Original name was espA:5:FN543502
espA:6:Y13068	0	0	.	.	Original name was espA:6:Y13068
espA:7:AJ633130	0	0	.	.	Original name was espA:7:AJ633130
espA:8:AF064683	0	0	.	.	Original name was espA:8:AF064683
espA:9:AJ225015	0	0	.	.	Original name was espA:9:AJ225015
espA:10:AJ225021	0	0	.	.	Original name was espA:10:AJ225021
espA:11:AJ303141	0	0	.	.	Original name was espA:11:AJ303141
espA:12:AY223511	0	0	.	.	Original name was espA:12:AY223511
espA:13:AF022236	0	0	.	.	Original name was espA:13:AF022236
espA:14:AJ225019	0	0	.	.	Original name was espA:14:AJ225019
espA:15:AJ225020	0	0	.	.	Original name was espA:15:AJ225020
espA:16:FM986651	0	0	.	.	Original name was espA:16:FM986651
espA:17:FM986652	0	0	.	.	Original name was espA:17:FM986652
espA:18:AP010960	0	0	.	.	Original name was espA:18:AP010960
espA:19:AE005174	0	0	.	.	Original name was espA:19:AE005174
espA:20:EU871627	0	0	.	.	Original name was espA:20:EU871627
espA:21:CP003109	0	0	.	.	Original name was espA:21:CP003109
espA:22:FM201463	0	0	.	.	Original name was espA:22:FM201463
espA:23:AJ225018	0	0	.	.	Original name was espA:23:AJ225018
espB:1:EU871627	0	0	.	.	Original name was espB:1:EU871627
espB:2:EU871628	0	0	.	.	Original name was espB:2:EU871628
espB:3:AF071034	0	0	.	.	Original name was espB:3:AF071034
espB:4:X96953	0	0	.	.	Original name was espB:4:X96953
espB:5:CP001846	0	0	.	.	Original name was espB:5:CP001846
espB:6:AE005174	0	0	.	.	Original name was espB:6:AE005174
espB:7:AP010958	0	0	.	.	Original name was espB:7:AP010958
espB:8:AJ303141	0	0	.	.	Original name was espB:8:AJ303141
espB:9:AB426060	0	0	.	.	Original name was espB:9:AB426060
espB:10:X99670	0	0	.	.	Original name was espB:10:X99670
espB:11:Y13859	0	0	.	.	Original name was espB:11:Y13859
espB:12:ECU65681	0	0	.	.	Original name was espB:12:ECU65681
espB:13:AF054421	0	0	.	.	Original name was espB:13:AF054421
espB:14:AP010953	0	0	.	.	Original name was espB:14:AP010953
espC:1:AF297061	0	0	.	.	Original name was espC:1:AF297061
espC:2:U69128	0	0	.	.	Original name was espC:2:U69128
espC:3:FM180568	0	0	.	.	Original name was espC:3:FM180568
espF:1:AF311901	0	0	.	.	Original name was espF:1:AF311901
espF:2:AF116900	0	0	.	.	Original name was espF:2:AF116900
espF:3:AP010958	0	0	.	.	Original name was espF:3:AP010958
espF:4:AJ303141	0	0	.	.	Original name was espF:4:AJ303141
espF:5:AJ633130	0	0	.	.	Original name was espF:5:AJ633130
espF:6:FM986651	0	0	.	.	Original name was espF:6:FM986651
espF:7:AP010960	0	0	.	.	Original name was espF:7:AP010960
espF:8:AF041809	0	0	.	.	Original name was espF:8:AF041809
espF:9:AJ633129	0	0	.	.	Original name was espF:9:AJ633129
espF:10:AE005174	0	0	.	.	Original name was espF:10:AE005174
espF:11:CP001846	0	0	.	.	Original name was espF:11:CP001846
espF:12:FM180568	0	0	.	.	Original name was espF:12:FM180568
espF:13:AF022236	0	0	.	.	Original name was espF:13:AF022236
espI:1:AJ278144	0	0	.	.	Original name was espI:1:AJ278144
espI:2:AP010958	0	0	.	.	Original name was espI:2:AP010958
espJ:1:AB303060	0	0	.	.	Original name was espJ:1:AB303060
espJ:2:AE005174	0	0	.	.	Original name was espJ:2:AE005174
espP:1:HM138194	0	0	.	.	Original name was espP:1:HM138194
espP:2:AY258503	0	0	.	.	Original name was espP:2:AY258503
espP:3:GQ259888	0	0	.	.	Original name was espP:3:GQ259888
espP:4:AB011549	0	0	.	.	Original name was espP:4:AB011549
etpD:1:AB011549	0	0	.	.	Original name was etpD:1:AB011549
etpD:2:AP010959	0	0	.	.	Original name was etpD:2:AP010959
etpD:3:CP003111	0	0	.	.	Original name was etpD:3:CP003111
f17A:1:L43373	0	0	.	.	Original name was f17A:1:L43373
f17A:2:AF055308	0	0	.	.	Original name was f17A:2:AF055308
f17A:3:AF022140	0	0	.	.	Original name was f17A:3:AF022140
f17A:4:AF055307	0	0	.	.	Original name was f17A:4:AF055307
f17A:5:AF055306	0	0	.	.	Original name was f17A:5:AF055306
f17A:6:CP001162	0	0	.	.	Original name was f17A:6:CP001162
f17A:7:L14318	0	0	.	.	Original name was f17A:7:L14318
f17G:1:AF055312	0	0	.	.	Original name was f17G:1:AF055312
f17G:2:L43374	0	0	.	.	Original name was f17G:2:L43374
f17G:3:L33969	0	0	.	.	Original name was f17G:3:L33969
f17G:4:AF022140	0	0	.	.	Original name was f17G:4:AF022140
f17G:5:CP001162	0	0	.	.	Original name was f17G:5:CP001162
f17G:6:L77091	0	0	.	.	Original name was f17G:6:L77091
f17G:7:L14319	0	0	.	.	Original name was f17G:7:L14319
f17G:8:AF055311	0	0	.	.	Original name was f17G:8:AF055311
f17G:9:AF055310	0	0	.	.	Original name was f17G:9:AF055310
fanA:1:X05797	0	0	.	.	Original name was fanA:1:X05797
fasA:1:M35257	0	0	.	.	Original name was fasA:1:M35257
fedA:1:M61713	0	0	.	.	Original name was fedA:1:M61713
fedA:2:AY569976	0	0	.	.	Original name was fedA:2:AY569976
fedA:3:AM293592	0	0	.	.	Original name was fedA:3:AM293592
fedF:1:AY970782	0	0	.	.	Original name was fedF:1:AY970782
fedF:2:AY970797	0	0	.	.	Original name was fedF:2:AY970797
fedF:3:DQ914286	0	0	.	.	Original name was fedF:3:DQ914286
fedF:4:DQ995282	0	0	.	.	Original name was fedF:4:DQ995282
fedF:5:AY970783	0	0	.	.	Original name was fedF:5:AY970783
fedF:6:AY970808	0	0	.	.	Original name was fedF:6:AY970808
fim41a:1:X14354	0	0	.	.	Original name was fim41a:1:X14354
fim41a:2:M21788	0	0	.	.	Original name was fim41a:2:M21788
gad:1:CU928158	0	0	.	.	Original name was gad:1:CU928158
gad:2:CU928158	0	0	.	.	Original name was gad:2:CU928158
gad:3:EF547388	0	0	.	.	Original name was gad:3:EF547388
gad:4:CP001925	0	0	.	.	Original name was gad:4:CP001925
gad:5:CP001846	0	0	.	.	Original name was gad:5:CP001846
gad:6:BA000007	0	0	.	.	Original name was gad:6:BA000007
gad:7:EF547382	0	0	.	.	Original name was gad:7:EF547382
gad:8:CP000266	0	0	.	.	Original name was gad:8:CP000266
gad:9:AE005674	0	0	.	.	Original name was gad:9:AE005674
gad:10:AE014073	0	0	.	.	Original name was gad:10:AE014073
gad:11:EF547385	0	0	.	.	Original name was gad:11:EF547385
gad:12:CP000036	0	0	.	.	Original name was gad:12:CP000036
gad:13:CU928160	0	0	.	.	Original name was gad:13:CU928160
gad:14:CP003297	0	0	.	.	Original name was gad:14:CP003297
gad:15:AP009240	0	0	.	.	Original name was gad:15:AP009240
gad:16:FN649414	0	0	.	.	Original name was gad:16:FN649414
gad:17:U00096	0	0	.	.	Original name was gad:17:U00096
gad:18:EF547380	0	0	.	.	Original name was gad:18:EF547380
gad:19:EF547383	0	0	.	.	Original name was gad:19:EF547383
gad:20:AP010953	0	0	.	.	Original name was gad:20:AP010953
gad:21:CU928163	0	0	.	.	Original name was gad:21:CU928163
gad:22:CP000970	0	0	.	.	Original name was gad:22:CP000970
gad:23:CP000970	0	0	.	.	Original name was gad:23:CP000970
gad:24:CP003034	0	0	.	.	Original name was gad:24:CP003034
gad:25:CP000802	0	0	.	.	Original name was gad:25:CP000802
gad:26:CP004009	0	0	.	.	Original name was gad:26:CP004009
gad:27:U00096	0	0	.	.	Original name was gad:27:U00096
gad:28:CP001665	0	0	.	.	Original name was gad:28:CP001665
gad:29:CP000946	0	0	.	.	Original name was gad:29:CP000946
gad:30:CP003301	0	0	.	.	Original name was gad:30:CP003301
gad:31:CP002967	0	0	.	.	Original name was gad:31:CP002967
gad:32:EF551357	0	0	.	.	Original name was gad:32:EF551357
gad:33:EF551358	0	0	.	.	Original name was gad:33:EF551358
gad:34:AP009240	0	0	.	.	Original name was gad:34:AP009240
gad:35:EF551359	0	0	.	.	Original name was gad:35:EF551359
gad:36:EF551360	0	0	.	.	Original name was gad:36:EF551360
gad:37:AP010958	0	0	.	.	Original name was gad:37:AP010958
gad:38:CP003289	0	0	.	.	Original name was gad:38:CP003289
gad:39:CP003297	0	0	.	.	Original name was gad:39:CP003297
gad:40:CP001063	0	0	.	.	Original name was gad:40:CP001063
gad:41:CP002185	0	0	.	.	Original name was gad:41:CP002185
gad:42:AP010953	0	0	.	.	Original name was gad:42:AP010953
gad:43:CP000034	0	0	.	.	Original name was gad:43:CP000034
gad:44:BA000007	0	0	.	.	Original name was gad:44:BA000007
gad:45:EF551355	0	0	.	.	Original name was gad:45:EF551355
gad:46:CU928163	0	0	.	.	Original name was gad:46:CU928163
gad:47:FN554766	0	0	.	.	Original name was gad:47:FN554766
gad:48:FN649414	0	0	.	.	Original name was gad:48:FN649414
gad:49:CP000038	0	0	.	.	Original name was gad:49:CP000038
gad:50:AE005674	0	0	.	.	Original name was gad:50:AE005674
gad:51:CP000266	0	0	.	.	Original name was gad:51:CP000266
gad:52:CP003034	0	0	.	.	Original name was gad:52:CP003034
gad:53:CP001855	0	0	.	.	Original name was gad:53:CP001855
gad:54:CP001969	0	0	.	.	Original name was gad:54:CP001969
gad:55:CP002167	0	0	.	.	Original name was gad:55:CP002167
gad:56:CP000247	0	0	.	.	Original name was gad:56:CP000247
gad:57:AP009378	0	0	.	.	Original name was gad:57:AP009378
gad:58:CU928162	0	0	.	.	Original name was gad:58:CU928162
gad:59:EF547386	0	0	.	.	Original name was gad:59:EF547386
gad:60:CP001671	0	0	.	.	Original name was gad:60:CP001671
gad:61:FM180568	0	0	.	.	Original name was gad:61:FM180568
gad:62:EF547387	0	0	.	.	Original name was gad:62:EF547387
gad:63:CP001855	0	0	.	.	Original name was gad:63:CP001855
gad:64:AP009378	0	0	.	.	Original name was gad:64:AP009378
gad:65:CU928162	0	0	.	.	Original name was gad:65:CU928162
gad:66:CP002167	0	0	.	.	Original name was gad:66:CP002167
gad:67:CP001671	0	0	.	.	Original name was gad:67:CP001671
gad:68:CP000247	0	0	.	.	Original name was gad:68:CP000247
gad:69:FM180568	0	0	.	.	Original name was gad:69:FM180568
gad:70:EF551351	0	0	.	.	Original name was gad:70:EF551351
ehxA:1:EF204927	0	0	.	.	Original name was ehxA:1:EF204927
ehxA:2:EF204928	0	0	.	.	Original name was ehxA:2:EF204928
ehxA:3:AB011549	0	0	.	.	Original name was ehxA:3:AB011549
ehxA:4:X94129	0	0	.	.	Original name was ehxA:4:X94129
ehxA:5:FJ386569	0	0	.	.	Original name was ehxA:5:FJ386569
ehxA:6:AP010959	0	0	.	.	Original name was ehxA:6:AP010959
ehxA:7:HM138194	0	0	.	.	Original name was ehxA:7:HM138194
ehxA:8:AY258503	0	0	.	.	Original name was ehxA:8:AY258503
ehxA:9:AF043471	0	0	.	.	Original name was ehxA:9:AF043471
ehxA:10:EF204922	0	0	.	.	Original name was ehxA:10:EF204922
ehxA:11:EF204925	0	0	.	.	Original name was ehxA:11:EF204925
ehxA:12:EF204923	0	0	.	.	Original name was ehxA:12:EF204923
hlyE:1:AF052225	0	0	.	.	Original name was hlyE:1:AF052225
iha:1:CP000970	0	0	.	.	Original name was iha:1:CP000970
iha:2:FR686852	0	0	.	.	Original name was iha:2:FR686852
iha:3:GU725392	0	0	.	.	Original name was iha:3:GU725392
iha:4:AF399919	0	0	.	.	Original name was iha:4:AF399919
iha:5:AP010953	0	0	.	.	Original name was iha:5:AP010953
iha:6:DQ211582	0	0	.	.	Original name was iha:6:DQ211582
iha:7:AE014075	0	0	.	.	Original name was iha:7:AE014075
iha:8:AJ586888	0	0	.	.	Original name was iha:8:AJ586888
iha:9:CP002212	0	0	.	.	Original name was iha:9:CP002212
iha:10:CP003034	0	0	.	.	Original name was iha:10:CP003034
iha:11:CP001671	0	0	.	.	Original name was iha:11:CP001671
iha:12:CP003289	0	0	.	.	Original name was iha:12:CP003289
iha:13:BA000007	0	0	.	.	Original name was iha:13:BA000007
iha:14:AE005174	0	0	.	.	Original name was iha:14:AE005174
iha:15:CP000036	0	0	.	.	Original name was iha:15:CP000036
iha:16:CP001063	0	0	.	.	Original name was iha:16:CP001063
iha:17:CU928162	0	0	.	.	Original name was iha:17:CU928162
iha:18:CU928162	0	0	.	.	Original name was iha:18:CU928162
iha:19:AJ278144	0	0	.	.	Original name was iha:19:AJ278144
ipaD:1:X60777	0	0	.	.	Original name was ipaD:1:X60777
ipaD:2:CP000039	0	0	.	.	Original name was ipaD:2:CP000039
ipaD:3:AF348706	0	0	.	.	Original name was ipaD:3:AF348706
ipaD:4:AF386526	0	0	.	.	Original name was ipaD:4:AF386526
ipaD:5:CP001384	0	0	.	.	Original name was ipaD:5:CP001384
ipaD:6:CP000035	0	0	.	.	Original name was ipaD:6:CP000035
ipaD:7:GQ201921	0	0	.	.	Original name was ipaD:7:GQ201921
ipaD:8:AY206439	0	0	.	.	Original name was ipaD:8:AY206439
ipaD:9:CP001062	0	0	.	.	Original name was ipaD:9:CP001062
ipaH9.8:1:CP000034	0	0	.	.	Original name was ipaH9.8:1:CP000034
ipaH9.8:2:CP000036	0	0	.	.	Original name was ipaH9.8:2:CP000036
ipaH9.8:3:CP000038	0	0	.	.	Original name was ipaH9.8:3:CP000038
ipaH9.8:4:HE616528	0	0	.	.	Original name was ipaH9.8:4:HE616528
ipaH9.8:5:CP000266	0	0	.	.	Original name was ipaH9.8:5:CP000266
ipaH9.8:6:AE005674	0	0	.	.	Original name was ipaH9.8:6:AE005674
ipaH9.8:7:CP001383	0	0	.	.	Original name was ipaH9.8:7:CP001383
ipaH9.8:8:CP001063	0	0	.	.	Original name was ipaH9.8:8:CP001063
ireA:1:CU928162	0	0	.	.	Original name was ireA:1:CU928162
ireA:2:AE014075	0	0	.	.	Original name was ireA:2:AE014075
ireA:3:CP000468	0	0	.	.	Original name was ireA:3:CP000468
ireA:4:CP002797	0	0	.	.	Original name was ireA:4:CP002797
iroN:1:CP002824	0	0	.	.	Original name was iroN:1:CP002824
iroN:2:FO203355	0	0	.	.	Original name was iroN:2:FO203355
iroN:3:CU928146	0	0	.	.	Original name was iroN:3:CU928146
iroN:4:CP000243	0	0	.	.	Original name was iroN:4:CP000243
iroN:5:AY545598	0	0	.	.	Original name was iroN:5:AY545598
iroN:6:AF449498	0	0	.	.	Original name was iroN:6:AF449498
iroN:7:AE014075	0	0	.	.	Original name was iroN:7:AE014075
iroN:8:AY365116	0	0	.	.	Original name was iroN:8:AY365116
iroN:9:CP000034	0	0	.	.	Original name was iroN:9:CP000034
iroN:10:AP006726	0	0	.	.	Original name was iroN:10:AP006726
iroN:11:CP002911	0	0	.	.	Original name was iroN:11:CP002911
iroN:12:AP006725	0	0	.	.	Original name was iroN:12:AP006725
iroN:13:FP929040	0	0	.	.	Original name was iroN:13:FP929040
iss:1:DQ381420	0	0	.	.	Original name was iss:1:DQ381420
iss:2:CP000468	0	0	.	.	Original name was iss:2:CP000468
iss:3:CP001509	0	0	.	.	Original name was iss:3:CP001509
iss:4:CP001855	0	0	.	.	Original name was iss:4:CP001855
iss:5:AP009240	0	0	.	.	Original name was iss:5:AP009240
iss:6:CP001846	0	0	.	.	Original name was iss:6:CP001846
iss:7:CU928163	0	0	.	.	Original name was iss:7:CU928163
iss:8:CP001665	0	0	.	.	Original name was iss:8:CP001665
iss:9:CP002167	0	0	.	.	Original name was iss:9:CP002167
iss:10:CP004009	0	0	.	.	Original name was iss:10:CP004009
iss:11:AE014075	0	0	.	.	Original name was iss:11:AE014075
iss:12:CU928158	0	0	.	.	Original name was iss:12:CU928158
iss:13:CU928160	0	0	.	.	Original name was iss:13:CU928160
iss:14:DQ299398	0	0	.	.	Original name was iss:14:DQ299398
K88ab:1:CP002968	0	0	.	.	Original name was K88ab:1:CP002968
K88ab:2:M29376	0	0	.	.	Original name was K88ab:2:M29376
K88ab:3:M29374	0	0	.	.	Original name was K88ab:3:M29374
K88ab:4:U19784	0	0	.	.	Original name was K88ab:4:U19784
K88ab:5:AJ616256	0	0	.	.	Original name was K88ab:5:AJ616256
K88ab:6:CP002730	0	0	.	.	Original name was K88ab:6:CP002730
K88ab:7:AJ616239	0	0	.	.	Original name was K88ab:7:AJ616239
K88ab:8:EU570252	0	0	.	.	Original name was K88ab:8:EU570252
K88ab:9:M25302	0	0	.	.	Original name was K88ab:9:M25302
K88ab:10:AJ616236	0	0	.	.	Original name was K88ab:10:AJ616236
katP:1:AB011549	0	0	.	.	Original name was katP:1:AB011549
lngA:1:AF004308	0	0	.	.	Original name was lngA:1:AF004308
lngA:2:FN822746	0	0	.	.	Original name was lngA:2:FN822746
lpfA:1:KC207123	0	0	.	.	Original name was lpfA:1:KC207123
lpfA:2:AE014073	0	0	.	.	Original name was lpfA:2:AE014073
lpfA:3:AP010953	0	0	.	.	Original name was lpfA:3:AP010953
lpfA:4:HE616528	0	0	.	.	Original name was lpfA:4:HE616528
lpfA:5:AY646923	0	0	.	.	Original name was lpfA:5:AY646923
lpfA:6:CU928145	0	0	.	.	Original name was lpfA:6:CU928145
lpfA:7:CU928160	0	0	.	.	Original name was lpfA:7:CU928160
lpfA:8:CP002185	0	0	.	.	Original name was lpfA:8:CP002185
lpfA:9:CP000970	0	0	.	.	Original name was lpfA:9:CP000970
lpfA:10:AB198066	0	0	.	.	Original name was lpfA:10:AB198066
lpfA:11:CP003034	0	0	.	.	Original name was lpfA:11:CP003034
ltcA:1:V00275	0	0	.	.	Original name was ltcA:1:V00275
ltcA:2:EU113250	0	0	.	.	Original name was ltcA:2:EU113250
ltcA:3:EU113255	0	0	.	.	Original name was ltcA:3:EU113255
ltcA:4:EU113253	0	0	.	.	Original name was ltcA:4:EU113253
ltcA:5:EU113246	0	0	.	.	Original name was ltcA:5:EU113246
ltcA:6:EU113254	0	0	.	.	Original name was ltcA:6:EU113254
ltcA:7:EU113249	0	0	.	.	Original name was ltcA:7:EU113249
ltcA:8:EU113247	0	0	.	.	Original name was ltcA:8:EU113247
ltcA:9:EU113252	0	0	.	.	Original name was ltcA:9:EU113252
